TÜR,MAHAL ADI,İLÇE,latitude,longitude
KAVŞAK-REFÜJ,HALKALI 222. CADDE ORTA VE YAN REFÜJ,KÜÇÜKÇEKMECE,41.04996114 , 28.79262025
KAVŞAK-REFÜJ,ADNAN KAHVECİ BULVARI ORTA REFÜJ,BAHÇELİEVLER,41.00275590 , 28.86478269
KAVŞAK-REFÜJ,MASLAK CADDESİ ORTA REFÜJ,BAĞCILAR,41.05422535 , 28.83625564
KAVŞAK-REFÜJ,İNÖNÜ CADDESİ ORTA REFÜJ,BAĞCILAR,41.04547375 , 28.83017398
KAMU,TEVFİK AYDENİZ SPOR SALONU,EYÜPSULTAN,41.08149104 , 28.93816209
KAMU,İBB LOJİSTİK DESTEK MERKEZİ BİNASI ,EYÜPSULTAN,41.09218622 , 28.92274046
KAMU,SİLAHTARAĞA YENİ CAMİİ,EYÜPSULTAN,41.06376387 , 28.94139066
KAMU,KAĞITHANE İETT,KAĞITHANE,41.06532813 , 28.95882905
KAMU,OSMANLI ARŞİVİ,KAĞITHANE,41.06865469 , 28.96528780
KAMU,YUVAMIZ İSTANBUL EYÜPSULTAN İSKİ GENEL MÜDÜRLÜĞÜ KREŞ BAHÇESİ,EYÜPSULTAN,41.08699633 , 28.96557212
KAMU,ARNAVUTKÖY TAŞOLUK MAHALLESİ KREŞ BAHÇESİ,ARNAVUTKÖY,41.19652996 , 28.72236013
KAMU,PROF. DR. ADEM BAŞTÜRK KÜLTÜR MERKEZİ,ESENLER,41.04022885 , 28.88406515
KAMU,ERDEM BEYAZIT KÜLTÜR MERKEZİ,GÜNGÖREN,41.02885022 , 28.87723088
KAMU,İBB BAYRAMPAŞA SPOR TESİSİ,BAYRAMPAŞA,41.04469560 , 28.91025960
KAMU,İBB ENERJİ YÖNETİMİ VE AYDINLATMA MÜDÜRLÜĞÜ BAHÇESİ,BAYRAMPAŞA,41.05890302 , 28.88976216
KAMU,HİDAYET TÜRKOĞLU SPOR KOMPLEKSİ ÇEVRESİ,BAYRAMPAŞA,41.06485693 , 28.88477862
KAMU,15 TEMMUZ DEMOKRASİ OTOGARI,BAYRAMPAŞA,41.04009938 , 28.89449358
KAMU,HAKKI BAŞAR SPOR KOMPLEKSİ,ESENLER,41.04542789 , 28.86624992
KAMU,ESENLER SPOR KOMPLEKSİ,ESENLER,41.05313062 , 28.87909234
KAMU,SBÜ GAZİOSMANPAŞA FİZİK TEDAVİ EĞİTİM VE ARAŞTIRMA HASTANESİ,GAZİOSMANPAŞA,41.08886529 , 28.90863955
KAMU,75. YIL YÜZME HAVUZU ÇEVRESİ,SULTANGAZİ,41.09564120 , 28.90205204
KAMU,CEBECİ SPOR KOMPLEKSİ,SULTANGAZİ,41.10668087 , 28.87650132
KAMU,HOCA AHMET YESEVİ KÜLTÜR MERKEZİ ,SULTANGAZİ,41.09775145 , 28.87654960
KAMU,HAMZA YERLİKAYA SPOR KOMPLEKSİ,SULTANGAZİ,41.08686391 , 28.87058437
KAMU,BARBOROS HAYRETTİN PAŞA GENÇLİK VE ÇOCUK ETKİNLİK MERKEZİ ,GAZİOSMANPAŞA,41.07659733 , 28.89915526
KAMU,YUVAMIZ İSTANBUL KREŞ BAHÇELERİ GÜNGÖREN KÜLTÜR MERKEZİ,GÜNGÖREN,41.19652996 , 28.72236013
KAMU,AVRUPA YAKASI YOL BAKIM VE ONARIM MÜDÜRLÜĞÜ 4.BÖLGE MÜDÜR YARDIMCILIĞI,ARNAVUTKÖY,41.17086703 , 28.76073450
KAMU,ESENLER NAMIK KEMAL MAHALLESİ  ÇOCUK ETKİNLİK MERKEZİ,ESENLER,41.03207140 , 28.89555037
KAMU,ARNAVUTKÖY-BOĞAZKÖY KÜLTÜR VE SPOR TESİSİ ,ARNAVUTKÖY,41.18634916 , 28.76458347
KAMU,İBB SULTANGAZİ AMBAR BİNASI VE ÇEVRESİ,SULTANGAZİ,41.12469166 , 28.84856343
KAMU,YUVAMIZ İSTANBUL AVCILAR KREŞ,AVCILAR,41.03261866610701 , 28.707221412866133
KAMU,AVCILAR MURAT KÖLÜK HASTANESİ,AVCILAR,40.98413372921986 , 28.731301516046646
KAMU,AVCILAR SOSYAL TESİSLER,AVCILAR,40.97639292906827 , 28.743777651769264
KAMU,İ.Ü AVCILAR SPOR KOMPLEKSİ,AVCILAR,40.99626911707103 , 28.721240841968026
KAMU,GÜRPINAR BALIK HALİ,BEYLİKDÜZÜ,40.967611 , 28.600417
KAMU,YUVAMIZ İSTANBUL BEYLİKDÜZÜ KREŞ,BEYLİKDÜZÜ,40.977202070282296 , 28.646347431261056
KAMU,BEYLİKDÜZÜ CEMEVİ,BEYLİKDÜZÜ,40.98073009681171 , 28.64542910897632
KAMU,GAZANFER BİLGE SPOR SALONU ,BÜYÜKÇEKMECE,41.026852023116106 , 28.59123698275573
KAMU,YUVAMIZ İSTANBUL ESENYURT KREŞ,ESENYURT,41.06751198453431 , 28.6352062245145
KAMU,TEPECİK ÇOCUK ETKİNLİK MERKEZİ,BÜYÜKÇEKMECE,41.03221910 , 28.55193257
KAMU,ESENYURT RMS -4 İSTASYON BAHÇESİ,ESENYURT,41.05204080 , 28.65482533
KAMU,ESENKENT DOĞA ENERJİ RMS İSTASYONU BAHÇESİ,ESENYURT,41.06489293 , 28.66640443
KAMU,AMBARLI RMS ve AMBARLI EUAŞ RMS İSTASYON BAHÇESİ,BEYLİKDÜZÜ,40.98590083 , 28.68318218
KAMU,İSTANBUL BÖLGE İDARE MAHKEMESİ BAHÇESİ,BAĞCILAR,41.06216318 , 28.82882237
KAMU,YENİBOSNA ÇEVRE KORUMA MÜDÜRLÜĞÜ BAHÇESİ ,BAHÇELİEVLER,40.99777962 , 28.82639766
KAMU,DR.ENVER ÖREN KÜLTÜR MERKEZİ BAHÇESİ,BAHÇELİEVLER,41.01319835 , 28.81908899
KAMU,İBB HALKALI KAPALI YÜZME HAVUZU BAHÇESİ,KÜÇÜKÇEKMECE,41.04494644 , 28.79888356
KAMU,YUVAMIZ İSTANBUL KÜÇÜKÇEKMECE SÖĞÜTLÜÇEŞME MAHALLESİ ÇOCUK ETKİNLİK MERKEZİ BAHÇESİ,KÜÇÜKÇEKMECE,41.02292543 , 28.78341258
KAMU,YUVAMIZ İSTANBUL BAHÇELİEVLER ZAFER MAHALLESİ ÇOCUK ETKİNLİK MERKEZİ BAHÇESİ,BAHÇELİEVLER,41.00389434 , 28.83471469
KAMU,YUVAMIZ İSTANBUL BAHÇELİEVLER KOCASİNAN MAHALLESİ ÇOCUK ETKİNLİK MERKEZİ BAHÇESİ,BAHÇELİEVLER,41.00763012 , 28.84378134
KAMU,YUVAMIZ İSTANBUL KÜÇÜKÇEKMECE CUMHURİYET MAHALLESİ ÇOCUK ETKİNLİK MERKEZİ BAHÇESİ,KÜÇÜKÇEKMECE,40.99643957 , 28.77268658
KAMU,YUVAMIZ İSTANBUL KÜÇÜKÇEKMECE HALKALI MERKEZ MAHALLESİ ÇOCUK ETKİNLİK MERKEZİ BAHÇESİ,KÜÇÜKÇEKMECE,41.02905458 , 28.79380882
KAMU,BAHÇELİEVLER KOCASİNAN İTFAİYE EĞİTİM MERKEZİ BAHÇESİ,BAHÇELİEVLER,41.01415868 , 28.83710504
KAMU,MAHMUTBEY İTFAİYE İSTASYONU BAHÇESİ,BAĞCILAR,41.05409951 , 28.82991049
KAMU,SELİMPAŞA KREŞ,SİLİVRİ,41.05322366 , 28.38421404
KAMU,YUVAMIZ İSTANBUL SİLİVRİ ALİBEY KREŞİ  ,SİLİVRİ,41.09220077 , 28.25760305
KAMU,KUMBURGAZ İTFAİYE İSTASYONU BAHÇESİ                ,BÜYÜKÇEKMECE,41.03977255 , 28.46785519
KAMU,ÇATALCA KALEİÇİ ÇOCUK ETKİNLİK MERKEZİ,ÇATALCA,41.14947997 , 28.46169233
KAMU,SİLİVRİ  RMS İSTASYON BAHÇESİ     ,SİLİVRİ,41.08624934 , 28.18997651
KAMU,ÇATALCA  RMS İSTASYON BAHÇESİ     ,ÇATALCA,41.12275401 , 28.49676490
KAMU,HADIMKÖY  RMS İSTASYON BAHÇESİ     ,ARNAVUTKÖY,41.13816872 , 28.59006822
KAMU,KEMERBURGAZ SAHİPSİZ HAYVAN GEÇİCİ BAKIMEVİ BAHÇESİ      ,EYÜPSULTAN,41.13765786294989 , 28.938937453639532
MEYDAN,BAKIRKÖY CUMHURİYET ( ÖZGÜRLÜK ) MEYDANI,BAKIRKÖY,40.98109883 , 28.87371182
MEYDAN,YENİKAPI MARMARAY,FATİH,41.00569842 , 28.95234883
MEYDAN,BEYAZIT MEYDANI,FATİH,41.01031324 , 28.96388233
MEYDAN,SULTAN AHMET  MEYDANI CAMİ BAHÇESİ VE ÇEVRESİ,FATİH,41.00732579 , 28.97808194
MEYDAN,ÇEMBERLİTAŞ MEYDANI,FATİH,41.00873048 , 28.97108406
MEYDAN,TAKSİM MEYDAN-ANIT,BEYOĞLU,41.03691602 , 28.98510665
MEYDAN,ŞİŞHANE MEYDANI,BEYOĞLU,41.02838888 , 28.96941304
MEYDAN,SALI PAZARI-KARAKÖY MEYDANI,BEYOĞLU,41.02223134 , 28.97722095
MEYDAN,MECİDİYEKÖY MEYDANI,ŞİŞLİ,41.06614917 , 28.99514347
MEYDAN,YEŞİLVADİ CADDESİ SAAT KULESİ VE ÇEVRESİ,BAŞAKŞEHİR,41.10384264 , 28.80477836
MEYDAN,BAĞCILAR MEYDANI,BAĞCILAR,41.03472871 , 28.85602658
MEYDAN,KÜÇÜKÇEKMECE CENNET MEYDAN PARKI,KÜÇÜKÇEKMECE,40.99039030 , 28.78326237
MEYDAN,SEYMEN MAHALLESİ MEYDANI,SİLİVRİ,41.15631829 , 28.17042053
PARK,23 NİSAN 100. YIL PARKI (AKBABA PARKI),BEYKOZ,41.15190355 , 29.11694795
PARK,ANADOLU FENERİ PARKI,BEYKOZ,41.21620888 , 29.15399596
PARK,BEYKOZ KANLICA PARKI,BEYKOZ,41.09996674 , 29.06574994
PARK,BEYKOZ NATO PARKI,BEYKOZ,41.12952643 , 29.09421355
PARK,BEYKOZ MERKEZ PARKI,BEYKOZ,41.13452851 , 29.09125641
PARK,PAŞABAHÇE ATATÜRK PARKI (Alan ölçme çalışması yapıldığında metraj bilgileri girilecektir.),BEYKOZ,41.11560504 , 29.09569144
PARK,PAŞABAHÇE SAHİL PARKI (Alan ölçme çalışması yapıldığında metraj bilgileri girilecektir.),,41.11642748 , 29.09373611
PARK,ŞEHİT ATİLLA TAPAN PARKI (Beykoz Belediyesinden devri beklenmektedir.),BEYKOZ,41.12641100 , 29.09721300
PARK,HZ. YUŞA TEPESİ,BEYKOZ,41.16220683 , 29.08486873
PARK,BOZHANE  PARKI,BEYKOZ,41.16496513 , 29.27179724
PARK,DEDEOĞLU PARKI,BEYKOZ,41.10718208 , 29.08727467
PARK,DERESEKİ PARKI,BEYKOZ,41.15073621 , 29.12464589
PARK,GÖLLÜ  PARKI,BEYKOZ,41.17552679 , 29.26922902
PARK,KILIÇLI  PARKI,BEYKOZ,41.15918185 , 29.29151684
PARK,KÜÇÜKSU ÇAYIRI,BEYKOZ,41.07981011 , 29.06693012
PARK,"MAHMUT ŞEVKET PAŞA  PARKI
",BEYKOZ,41.15333949 , 29.18793596
PARK,MUHTAR HAYRULLAH ERSAYIN PARKI (OTAĞTEPE PARKI),BEYKOZ,41.08881273 , 29.0771788
PARK,ÖRNEKKÖY  PARKI,BEYKOZ,41.13924338 , 29.14323360
PARK,PAŞAMANDIRA PARKI,BEYKOZ,41.18404796 , 29.25057024
PARK,POLONEZKÖY PARKI  ,BEYKOZ,41.11021957 , 29.20564190
PARK,POYRAZKÖY  PARKI,BEYKOZ,41.20617845 , 29.13676009
PARK,"YALIKÖY SAHİL PARKI(Alan ölçme çalışması yapıldığında 
metraj bilgileri girilecektir.)",BEYKOZ,41.13663146 , 29.08649683
PARK,POYRAZ  SEVGİ  PARKI,BEYKOZ,41.20332704 , 29.13231164
PARK,RİVA PARKI,BEYKOZ,29.21687633 , 41.22375440
PARK,SULTANİYE PARKI,BEYKOZ,41.12386124 , 29.09888864
PARK,ZERZEVATÇI  PARKI,BEYKOZ,41.12828191 , 29.15979356
PARK,ANADOLU HİSARI KALEİÇİ PARKI(RESTORASYON ÇALIŞMALARI),BEYKOZ,41.08228984 , 29.06676516
PARK,BURUNBAHÇE MESİRE ALANI( BURUNBAHÇE  PARKI ),BEYKOZ,41.08228984 , 29.06676516
PARK,BURUNBAHÇE MESİRE ALANI,BEYKOZ,41.11212525 , 29.08593625
PARK,ANADOLU KAVAĞI SAHİL PARKI(ANADOLU KAVAĞI AĞAÇLANDIRMA SAHASI),BEYKOZ,41.16915285 , 29.08487678
PARK,100.YIL PARKI,PENDİK,40.87871459 , 29.22199665
PARK,AHMET ERİŞEN PARKI,PENDİK,40.87506246 , 29.23203349
PARK,BOTAŞ PARKI,PENDİK,40.87999061 , 29.25146878
PARK,BOTAŞ PARKI -1  (PENDİK),PENDİK,40.88182793 , 29.25962269
PARK,BOTAŞ PARKI -2,PENDİK,40.88936323 , 29.26811993
PARK,CEM KARACA PARKI,PENDİK,40.92780779 , 29.30615573
PARK,DEDEPAŞA CADDESİ PARKI,PENDİK,40.93916869 , 29.31126595
PARK,KAYNARCA BÖLGE PARKI,PENDİK,40.88425730 , 29.26279843
PARK,KAYNARCA SAHİL PARKI,PENDİK,40.86962282 , 29.25539553
PARK,MEHMET  AKİF ERSOY PARKI,KARTAL,40.87947550 , 29.21610653
PARK,MUHSİN YAZICIOĞLU PARKI  2-3 NOLU,PENDİK,40.87801939 , 29.21757102
PARK,OSMANGAZİ PARKI,PENDİK,40.92410858 , 29.29404616
PARK,PENDİK BALIKÇILAR PARKI,PENDİK,40.87199993 , 29.24740255
PARK,PENDİK BATI PARKI,PENDİK,40.87548836 , 29.23407197
PARK,PENDİK DOĞU PARKI,PENDİK,40.87548836 , 29.23407197
PARK,TOPRAK DEDE HAYRETTİN KARACA PARKI (PENDİK SAHİL PARKI),PENDİK,40.87223925 , 29.22577858
PARK,SELÇUKLU PARKI,PENDİK,40.92662560 , 29.28982437
PARK,SİTE SOKAK PARKI,PENDİK,40.93192276 , 29.32669401
PARK,ŞEHİT MUHAMMET OĞUZ KILINÇ PARKI,PENDİK,40.92352897 , 29.30156171
PARK,ŞEHİTLER PARKI (PENDİK MARMARA PARKI),PENDİK,40.87659165 , 29.22385812
PARK,TAHSİN ARCAN PARKI,PENDİK,40.87686300 , 29.23889400
PARK,VELİBABA PARKI,PENDİK,40.90719227 , 29.25735891
PARK,YENİŞEHİR PARKI,PENDİK,40.93449216 , 29.29933548
PARK,AHMET YESEVİ PARKI,PENDİK,40.87268952 , 29.30301011
PARK,TERSANELER ÖNÜ PARKI,TUZLA,40.84480206 , 29.29353386
PARK,TUZLA ÇİÇEKÇİLER PARKI,TUZLA,40.82781879 , 29.31694150
PARK,TUZLA DERESİ PARKLARI,TUZLA,40.83476766 , 29.31390524
PARK,TUZLA KAZIM KARABEKİR PARKI,TUZLA,40.83241154 , 29.31490570
PARK,ŞEHİT ÖMER ÖNER PARKI (TUZLA SAHİL PARKI ),TUZLA,40.81253200 , 29.30838100
PARK,TUZLA KAMİL ABDUŞ GÖLÜ PARKI,TUZLA,40.83467025 , 29.28510368
PARK,TUZLA AYDINLI BÖLGE PARKI,TUZLA,40.86400422 , 29.34617758
PARK,HACET DERESİ PARKI,TUZLA,40.87482720 , 29.32693005
PARK,ŞEHİT İBRAHİM DOĞAN PARKI,TUZLA,40,82845607
PARK,AK CAMİ PARKI (TAHAFFUZHANE),TUZLA,40.81714240 , 29.30041802
PARK,ADNAN KAHVECİ PARKI,KARTAL, 40.93810636 , 29.21836250
PARK,AKŞEMSETTİN PARKI,KARTAL,40.93610102 , 29.21502024
PARK,KARTAL ATATÜRK PARKI,KARTAL,40.88762345 , 29.19014275
PARK,ÇAMLIK PARKI,KARTAL, 40.94020202 , 29.21624869
PARK,ÇEÇENİSTAN PARKI ve MEYDANI,KARTAL, 40.88756600 , 29.18659600 
PARK,ESENKENT TATLISU PARKI,MALTEPE,40.93445872 , 29.17126670
PARK,FATİH SULTAN MEHMET PARKI,KARTAL,40.93389237 , 29.21770781
PARK,HAYRETTİNPAŞA PARKI,KARTAL,40.93285000 , 29.20936900
PARK,İBB SOSYAL TESİSLER KARTAL İDO ARASI KARA VE SAHİL PARKI,KARTAL, 40.90192961 , 29.14959848
PARK,KARTAL İDO KARTAL KUMCULAR ARASI KARA VE SAHİL PARKI,KARTAL,40.88423704 , 29.19696093
PARK,KARTAL ÖZGÜRLÜK PARKI,KARTAL, 40.88646763 , 29.18181717
PARK,KARTAL TAVŞANTEPE PARKI,KARTAL,40.93968333 , 29.21252310
PARK,MALTEPE KUMCULAR İBB SOSYAL TESİSLER ARASI KARA VE SAHİL PARKI,KARTAL, 40.90178973 , 29.14447278
PARK,MEHMET AKİF ERSOY PARKI,KARTAL, 40.9328500 , 29.20936900 
PARK,MUHSİN YAZICIOĞLU PARKI,KARTAL, 40.92605411 , 29.21366304
PARK,SERÇELİ PARKI,KARTAL, 40.92939379 , 29.21153605
PARK,SİS PARKI,KARTAL,40.89516417 , 29.16845173
PARK,SÖĞÜTLÜ PARKI,KARTAL, 40.92682014 , 29.2119303
PARK,ŞEHİT GAFFAR OKKAN PARKI,KARTAL, 40.93448900 , 29.21081400 
PARK,ŞELALE PARKI,KARTAL, 40.93495600 , 29.21309500
PARK,ŞEYH ŞAMİL PARKI,KARTAL, 40.93040500 , 29.20845500
PARK,YAVUZ SULTAN SELİM PARKI,KARTAL, 40.92776653 , 29.21578199
PARK,YUNUS EMRE -1 PARKI,KARTAL, 40.93048807 , 29.21628892
PARK,YUNUS EMRE -2 PARKI,KARTAL, 40.92997742 , 29.21864337 
PARK,BOSTANCI-KÜÇÜKYALI ARASI KARA VE SAHİL PARKI,KADIKÖY,40.94850567 , 29.09979920
PARK, ŞEHİT KADİR YILDIRIM PARKI (CADDEBOSTAN KARA VE SAHİL PARKI) ,KADIKÖY,40.96307098 , 29.06822026
PARK,DALYAN PARKI,KADIKÖY,40.96257677 , 29.06181246
PARK,GÖZTEPE 60.YIL PARKI,KADIKÖY,40.97097978 , 29.05740961
PARK,İDEALTEPE-DRAGOS ARASI KARA VE SAHİL PARKI,MALTEPE,40.91664562 , 29.13070416
PARK,KANUNİ SULTAN SÜLEYMAN PARKI,MALTEPE,40.94566423 , 29.16414142
PARK,KURBAĞALIDERE PARKI,KADIKÖY,40.98175893 , 29.03281778
PARK,KÜÇÜKYALI-İDEALTEPE ARASI KARA VE SAHİL PARKI,MALTEPE,40.94511317 , 29.10564244
PARK,MALTEPE ALTAYÇESME PARKI,MALTEPE,40.93938144 , 29.13107783
PARK,MALTEPE BAŞIBÜYÜK FUAYE EVLERİ ÖNÜ,MALTEPE,40.95039669 , 29.16579902
PARK,MODA İNCİBURNU PARKI,KADIKÖY,40.98603527 , 29.02043402
PARK,YAVUZ SULTAN SELİM PARKI,MALTEPE,40.94870714 , 29.16148603
PARK,YOĞURTÇU PARKI,KADIKÖY,40.98596846 , 29.03377533
PARK,HACI BAYRAM VELİ  CADDESİ PARKI,MALTEPE,40.94310742 , 29.16007251
PARK,ORHANGAZİ ŞEHİR PARKI  ,MALTEPE,40.92856139 , 29.11780468
PARK, TEPEKÖY PARKI,BÜYÜKADA,40.86808863 , 29.12997055
PARK, AYDOĞDU PARKI YEŞİL ALANI,BÜYÜKADA,40.87111956 , 29.12972926
PARK, İZZET ORBAY PARKI YEŞİL ALANI,BÜYÜKADA,40.86721629 , 29.13356835
PARK,ÖZGÜRLÜK VE DEMOKRASİ PARKI ,BÜYÜKADA,40.87449165 , 29.12762887
PARK,İNÖNÜ PARKI  ( REVİZYON DEVAM ETMEKTEDİR),HEYBELİADA,40.87517198 , 29.09947336
PARK,DEMİRTAŞ PARKI  YEŞİL ALANI   ( REVİZYON DEVAM ETMEKTEDİR),HEYBELİADA,40.87541332 , 29.09514695
PARK,7 EKİM PARKI,ŞİLE ,41.16480359 , 29.57733572
PARK,75. YIL PARKI,ŞİLE ,41.17519489 , 29.61526172
PARK,SANCAKTEPE ÇOCUK PARKI ,SANCAKTEPE,41.17519489 , 29.61526172
PARK,ABDURRAHMANGAZİ PARKI,SANCAKTEPE,40.99752050 , 29.22441602
PARK,AĞVA BÜYÜK ŞEHİR PARKI,ŞİLE ,41.13525627 , 29.84554924
PARK,AĞVA KIYI REKREASYON ALANI PARKI,ŞİLE ,41.13771219 , 29.85030949
PARK,BALİBEY MUHTALIK PARKI,ŞİLE ,41.17643326 , 29.61868197
PARK,BAYRAK PARKI,ŞİLE ,41.16687124 , 29.60887849
PARK,BOYACIDERE PARKI,ŞİLE ,41.17379658 , 29.61522192
PARK,ÇINAR PARKI,ŞİLE,41.17320787 , 29.60679193
PARK,DEMİR KOFA PARKI,ŞİLE,41.13733394 , 29.85906087
PARK,DOSTLUK PARKI,ŞİLE,41.17151665 , 29.60875578
PARK,KADIN HEYKELİ PARKI,ŞİLE,41.17531127 , 29.60730873
PARK,KAYMAKAMLIK YANI PARKI,ŞİLE,41.17176751 , 29.60652754
PARK,KOCAKORU PARKI,ŞİLE,41.16494090 , 29.58607703
PARK,KUMBABA İBB PARKI,ŞİLE,41.16654818 , 29.58071262
PARK,KUMBABA REKREASYON ALANI PARKI,ŞİLE,41.16847847 , 29.58351016
PARK,MAŞATLIK PARKI,ŞİLE,41.18044462 , 29.61332291
PARK,MESUT SOKAK PARKI,ŞİLE,41.17088066 , 29.61039998
PARK,ÖĞRETMENLER PARKI,ŞİLE,41.13941659 , 29.85393651
PARK,PAZAR SOKAK PARKI,ŞİLE,41.17225813 , 29.60870951
PARK,SAFA TEPESİ PARKI,SANCAKTEPE,41.01267200 , 29.25548700
PARK,TAVANLI PARKI,ŞİLE,41.17656096 , 29.62103359
PARK,TAVANLI KORULUĞU ,ŞİLE,41.17683637 , 29.62302167
PARK,ÜZÜM SOKAK PARKI,ŞİLE,29.62551020 , 29.62551020
PARK,KÜLTÜR PARKI  ( VADİ İÇİ PARKI),ŞİLE,41.17944735 , 29.61227685
PARK,YAKUPLU ÇEŞMELİ PARKI,ŞİLE,41.13152397 , 29.84147497
PARK,ŞİLE LİMAN PARKI,ŞİLE,41.18068709 , 29.60722197
PARK, ŞEHİT FATİH EFİLOĞLU PARKI                                  ,SULTANBEYLİ,40.99423487 ,  29.27290231
PARK,SULTANBEYLİ GÖLET PARKI,SULTANBEYLİ,40.95332190 , 29.27948713
PARK,ŞEHİTLİK PARKI (ATAKENT PARKI GÜVEN SOKAK) ,ÜMRANİYE,41.01044075 , 29.10488874
PARK,ATAŞEHİR DEPREM PARKI,ATAŞEHİR,40.99982862 , 29.0946973
PARK,DİRİLİŞ PARKI,ÜMRANİYE,41.01534464 , 29.12109733
PARK,MERKEZ CAMİİ PARKI ,ATAŞEHİR,40.96888166 , 29.11501408
PARK,ESATPAŞA  SPOR PARKI ,ATAŞEHİR,41.00198610 , 29.08496261
PARK,DUT AĞACI PARKI ,ATAŞEHİR,40.97076511 , 29.11296487
PARK,BEYLERBEYİ PARKI,ÜSKÜDAR,41.04365278 , 29.04265746
PARK,HAVUZBAŞI PARKI,ÜSKÜDAR,41.04679333 , 29.05374974
PARK,DOĞANCILAR PARKI,ÜSKÜDAR,41.01886800 , 29.01330700
PARK,GÜMRÜK PARKI,ÜSKÜDAR,41.00524502 , 29.01436687
PARK,HACIBABA PARKI,ÜSKÜDAR,41.02918610 , 29.01719391
PARK,HAREM-ÜSKÜDAR ARASI SAHİL PARKLARI,ÜSKÜDAR,41.02035543 , 29.00734484
PARK,KANDİLLİ PARKI,ÜSKÜDAR,41.07439300 , 29.05880200
PARK,KISIKLI KARAKOL ARKASI PARKI  ,ÜSKÜDAR,41.02354060 , 29.05735195
PARK,KISIKLI PARKI,ÜSKÜDAR,41.02260100 , 29.06308400
PARK,KULELİ 1 PARKI,ÜSKÜDAR,41.05568822 , 29.05209884
PARK,KULELİ 2 PARKI,ÜSKÜDAR,41.06063222 , 29.05267686
PARK,KUZGUNCUK PARKI,ÜSKÜDAR,41.03917100 , 29.03344200
PARK,MİLLET PARKI,ÜSKÜDAR,41.02328200 , 29.05145100
PARK,PAŞALİMANI PARKI,ÜSKÜDAR,41.03276134 , 29.02385920
PARK,SELİMİYE PARKI,ÜSKÜDAR,41.01049945 , 29.01942283
PARK,VANİKÖY PARKI,ÜSKÜDAR,41.06823913 , 29.05733183
,SULTANBEYLİ VE SANCAKTEPE İLÇELERİ DERE BANTLARI,SULTANBEYLİ / SANCAKTEPE,40.99214356 , 29.25604999
PARK,ANKARA ÜÇGENİ PARKI,ÜSKÜDAR,41.00634816 , 29.02139425
METRO ÇIKIŞI,BULGURLU METRO İSTASYONU ÇIKIŞI VE ÇEVRESİ,ÜSKÜDAR,41.01633226 , 29.07609254
METRO ÇIKIŞI,FISTIK AĞACI METRO İSTASYONU ÇIKIŞI VE ÇEVRESİ,ÜSKÜDAR,41.02840709 , 29.02868584
METRO ÇIKIŞI,NECİP FAZIL METRO İSTASYONU ÇIKIŞI,ÜMRANİYE,41.01632012 , 29.17886138
METRO ÇIKIŞI,İMAM HATİP METRO İSTASYONU ÇIKIŞI,ÜMRANİYE,41.01588298 , 29.15144920
METRO ÇIKIŞI,ALTINŞEHİR METRO İSTASYONU ÇIKIŞI,ÜMRANİYE,41.01675725 , 29.14048433
METRO ÇIKIŞI,IHLAMURKUYU METRO İSTASYONU ÇIKIŞI,ÜMRANİYE,41.01997902 , 29.13044214
METRO ÇIKIŞI,ÇAKMAK METRO İSTASYONU ÇIKIŞI,ÜMRANİYE,41.02175579 , 29.11771774
METRO ÇIKIŞI,ÜMRANİYE METRO İSTASYONU ÇIKIŞI,ÜMRANİYE,41.02470211 , 29.08474803
METRO ÇIKIŞI,YAMANEVLER METRO İSTASYONU ÇIKIŞI,ÜMRANİYE,41.02435002 , 29.10864115
METRO ÇIKIŞI,ÇARŞI METRO İSTASYONU ÇIKIŞI,ÜMRANİYE,41.02605786 , 29.09665704
METRO ÇIKIŞI,MADENLER METRO İSTASYONU ÇIKIŞI ,ÇEKMEKÖY,41.01450678 , 2918996572
HATIRA ORMANI, 15 TEMMUZ HATIRA ORMANI (OSMANLI HATIRA ORMANI),BEYKOZ,41.08261838 , 29.09269810
HATIRA ORMANI,İSTANBUL KENT ÜNİVERSİTESİ MESUT YILMAZ HATIRA ORMANI,ÜSKÜDAR,41.03059841 , 29.06691670
KORU,GÖZDAĞI KORUSU,PENDİK,40.89036100 , 29.25383900
KORU,YAŞAM KORUSU,PENDİK,40.92996930 , 29.29000139
KORU,İDEALTEPE 50. YIL KORUSU,MALTEPE,40.94115429 , 29.12302315
MESİRE YERİ,ŞEHİT PİYADE UZMAN ÇAVUŞ ŞAHİN ASLAN MESİRE ALANI (SANCAKTEPE (MEŞELİK )C TİPİ MESİRE ALANI),SANCAKTEPE,40.97363676 , 29.21750683
KENT ORMANI,ÇEKMEKÖY RAHMİ DEMİR KENT ORMANI,ÇEKMEKÖY,41.01149700 , 29.16110500
KAVŞAK-REFÜJ,BEYKOZ SOĞUKSU CADDESİ ORTA REFÜJ,BEYKOZ,41.10863314 , 29.09544736
KAVŞAK-REFÜJ,ÇUBUKLU KAVŞAĞI,BEYKOZ,41.10716996 , 29.08501625
KAVŞAK-REFÜJ,ÇUBUKLU-İSTİNYE ARABALI VAPUR İSKELESİ ,BEYKOZ,41.10817236 , 29.08250034
KAVŞAK-REFÜJ,DEDEOĞLU ORTA REFÜJ,BEYKOZ,41.10701636 , 29.08830464
